id,initials,category,birth_year,death_year,death_age,gender
2139,ABC,Control,1893,1973,80.0,Male
2140,JFK,Control,1943,1983,40.0,Male
2141,ABC,Control,1940,1995,55.0,Male
2142,MNO,Control,1923,1986,63.0,Male
2143,PTR,Control,1934,1988,54.0,Male
2144,PTR,Control,1905,1982,77.0,Male
2145,JFK,Control,1918,1983,65.0,Male
2146,XYZ,Control,1940,1994,54.0,Male
2147,ABC,Control,1917,1973,56.0,Male
2148,JFK,Control,1909,1994,85.0,Male
2149,XYZ,Control,1919,1972,53.0,Male
2150,ABC,Control,1941,1970,29.0,Male
2151,MNO,Control,1907,1975,68.0,Male
2152,PTR,Control,1892,1978,86.0,Male
2153,XYZ,Control,1934,1984,50.0,Male
2154,ABC,Control,1941,1978,37.0,Male
2155,JFK,Control,1884,1986,102.0,Male
2156,ABC,Control,1898,1985,87.0,Male
2157,JFK,Control,1888,1989,101.0,Male
2158,PTR,Control,1908,1981,73.0,Male
2159,PTR,Control,1916,1969,53.0,Male
2160,ABC,Control,1936,1969,33.0,Male
2161,ABC,Control,1930,1983,53.0,Male
2162,JFK,Control,1928,1969,41.0,Male
2163,JFK,Control,1908,1974,66.0,Male
2164,XYZ,Control,1942,1993,51.0,Male
2165,XYZ,Control,1918,1994,76.0,Male
2166,XYZ,Control,1949,1981,32.0,Male
2167,ABC,Control,1929,1995,66.0,Male
2168,XYZ,Control,1887,1969,82.0,Male
2169,ABC,Control,1932,1973,41.0,Male
2170,PTR,Control,1906,1977,71.0,Male
2171,MNO,Control,1932,1993,61.0,Male
2172,PTR,Control,1880,1985,105.0,Male
2173,ABC,Control,1892,1984,92.0,Male
2174,ABC,Control,1942,1976,34.0,Male
2175,MNO,Control,1897,1985,88.0,Male
2176,JFK,Control,1941,1983,42.0,Male
2177,JFK,Control,1902,1992,90.0,Male
2178,JFK,Control,1929,1969,40.0,Male
2179,XYZ,Control,1933,1980,47.0,Male
2180,JFK,Control,1921,1973,52.0,Male
2181,XYZ,Control,1904,1992,88.0,Male
2182,XYZ,Control,1896,1974,78.0,Male
2183,JFK,Control,1875,1993,118.0,Male
2184,JFK,Control,1904,1969,65.0,Male
2185,MNO,Control,1930,1993,63.0,Male
2186,MNO,Control,1947,1969,22.0,Male
2187,XYZ,Control,1943,1978,35.0,Male
2188,MNO,Control,1937,1978,41.0,Male
2189,XYZ,Control,1939,1971,32.0,Male
2190,ABC,Control,1931,1985,54.0,Male
2191,XYZ,Control,1900,1987,87.0,Male
2192,XYZ,Control,1945,1979,34.0,Male
2193,MNO,Control,1931,1986,55.0,Male
2194,ABC,Control,1924,1970,46.0,Male
2195,PTR,Control,1885,1977,92.0,Male
2196,PTR,Control,1916,1992,76.0,Male
2197,PTR,Control,1917,1985,68.0,Male
2198,ABC,Control,1943,1982,39.0,Male
2199,JFK,Control,1923,1972,49.0,Male
2200,ABC,Control,1911,1985,74.0,Male
2201,MNO,Control,1949,1985,36.0,Male
2202,XYZ,Control,1885,1980,95.0,Male
2203,XYZ,Control,1914,1988,74.0,Male
2204,MNO,Control,1876,1986,110.0,Male
2205,MNO,Control,1936,1971,35.0,Male
2206,XYZ,Control,1946,1979,33.0,Male
2207,JFK,Control,1902,1993,91.0,Male
2208,JFK,Control,1943,1986,43.0,Male
2209,JFK,Control,1903,1972,69.0,Male
2210,MNO,Control,1946,1985,39.0,Male
2211,XYZ,Control,1936,1986,50.0,Male
2212,XYZ,Control,1940,1973,33.0,Male
2213,XYZ,Control,1872,1982,110.0,Male
2214,ABC,Control,1948,1978,30.0,Male
2215,ABC,Control,1935,1983,48.0,Male
2216,PTR,Control,1904,1969,65.0,Male
2217,ABC,Control,1941,1984,43.0,Male
2218,JFK,Control,1902,1979,77.0,Male
2219,JFK,Control,1943,1991,48.0,Male
2220,JFK,Control,1885,1988,103.0,Male
2221,JFK,Control,1933,1974,41.0,Male
2222,PTR,Control,1923,1992,69.0,Male
2223,JFK,Control,1883,1990,107.0,Male
2224,MNO,Control,1899,1984,85.0,Male
2225,MNO,Control,1871,1970,99.0,Male
2226,MNO,Control,1917,1969,52.0,Male
2227,ABC,Control,1904,1992,88.0,Male
2228,XYZ,Control,1927,1992,65.0,Male
2229,PTR,Control,1904,1977,73.0,Male
2230,MNO,Control,1904,1990,86.0,Male
2231,MNO,Control,1936,1980,44.0,Male
2232,JFK,Control,1877,1985,108.0,Male
2233,MNO,Control,1945,1993,48.0,Male
2234,JFK,Control,1942,1983,41.0,Male
2235,JFK,Control,1931,1987,56.0,Male
2236,XYZ,Control,1926,1995,69.0,Male
2237,ABC,Control,1945,1990,45.0,Male
2238,JFK,Control,1893,1978,85.0,Male
2239,JFK,Control,1881,1994,113.0,Male
2240,XYZ,Control,1898,1995,97.0,Male
2241,JFK,Control,1939,1980,41.0,Male
2242,PTR,Control,1875,1982,107.0,Male
2243,ABC,Control,1925,1977,52.0,Male
2244,PTR,Control,1950,1995,45.0,Male
2245,MNO,Control,1942,1981,39.0,Male
2246,ABC,Control,1921,1971,50.0,Male
2247,MNO,Control,1879,1989,110.0,Male
2248,JFK,Control,1941,1982,41.0,Male
2249,XYZ,Control,1927,1989,62.0,Male
2250,PTR,Control,1885,1978,93.0,Male
2251,MNO,Control,1883,1984,101.0,Male
2252,JFK,Control,1946,1975,29.0,Male
2253,PTR,Control,1931,1972,41.0,Male
2254,PTR,Control,1941,1995,54.0,Male
2255,MNO,Control,1944,1988,44.0,Male
2256,JFK,Control,1925,1991,66.0,Male
2257,XYZ,Control,1921,1993,72.0,Male
2258,MNO,Control,1914,1979,65.0,Male
2259,PTR,Control,1905,1984,79.0,Male
2260,PTR,Control,1915,1988,73.0,Male
2261,ABC,Control,1938,1972,34.0,Male
2262,JFK,Control,1927,1990,63.0,Male
2263,ABC,Control,1945,1990,45.0,Male
2264,XYZ,Control,1915,1991,76.0,Male
2265,MNO,Control,1927,1985,58.0,Male
2266,PTR,Control,1929,1981,52.0,Male
2267,JFK,Control,1926,1979,53.0,Male
2268,PTR,Control,1933,1971,38.0,Male
2269,ABC,Control,1898,1977,79.0,Male
2270,ABC,Control,1921,1974,53.0,Male
2271,MNO,Control,1884,1990,106.0,Male
2272,JFK,Control,1911,1989,78.0,Male
2273,JFK,Control,1919,1979,60.0,Male
2274,MNO,Control,1930,1984,54.0,Male
2275,ABC,Control,1948,1987,39.0,Male
2276,ABC,Control,1927,1995,68.0,Male
2277,ABC,Control,1936,1973,37.0,Male
2278,PTR,Control,1920,1982,62.0,Male
2279,XYZ,Control,1929,1985,56.0,Male
2280,ABC,Control,1880,1971,91.0,Male
2281,XYZ,Control,1900,1972,72.0,Male
2282,XYZ,Control,1909,1984,75.0,Male
2283,JFK,Control,1918,1984,66.0,Male
2284,MNO,Control,1876,1989,113.0,Male
2285,PTR,Control,1888,1994,106.0,Male
2286,XYZ,Control,1902,1993,91.0,Male
2287,PTR,Control,1949,1972,23.0,Male
2288,JFK,Control,1907,1987,80.0,Male
2289,ABC,Control,1918,1994,76.0,Male
2290,XYZ,Control,1894,1985,91.0,Male
2291,MNO,Control,1927,1981,54.0,Male
2292,JFK,Control,1902,1994,92.0,Male
2293,PTR,Control,1895,1990,95.0,Male
2294,ABC,Control,1921,1991,70.0,Male
2295,PTR,Control,1870,1994,124.0,Male
2296,MNO,Control,1871,1992,121.0,Male
2297,XYZ,Control,1896,1969,73.0,Male
2298,MNO,Control,1875,1980,105.0,Male
2299,PTR,Control,1884,1972,88.0,Male
2300,PTR,Control,1907,1979,72.0,Male
2301,MNO,Control,1939,1973,34.0,Male
2302,MNO,Control,1925,1970,45.0,Male
2303,MNO,Control,1921,1985,64.0,Male
2304,ABC,Control,1903,1976,73.0,Male
2305,PTR,Control,1947,1974,27.0,Male
2306,JFK,Control,1912,1989,77.0,Male
2307,ABC,Control,1882,1977,95.0,Male
2308,ABC,Control,1928,1981,53.0,Male
2309,ABC,Control,1885,1979,94.0,Male
2310,JFK,Control,1908,1984,76.0,Male
2311,MNO,Control,1920,1984,64.0,Male
2312,PTR,Control,1944,1995,51.0,Male
2313,XYZ,Control,1919,1970,51.0,Male
2314,XYZ,Control,1933,1978,45.0,Male
2315,PTR,Control,1950,1980,30.0,Male
2316,JFK,Control,1887,1976,89.0,Male
2317,XYZ,Control,1902,1979,77.0,Male
2318,ABC,Control,1912,1978,66.0,Male
2319,XYZ,Control,1914,1981,67.0,Male
2320,PTR,Control,1913,1993,80.0,Male
2321,ABC,Control,1945,1985,40.0,Male
2322,XYZ,Control,1934,1975,41.0,Male
2323,PTR,Control,1927,1992,65.0,Male
2324,JFK,Control,1905,1971,66.0,Male
2325,PTR,Control,1941,1988,47.0,Male
2326,JFK,Control,1948,1981,33.0,Male
2327,ABC,Control,1940,1987,47.0,Male
2328,PTR,Control,1870,1975,105.0,Male
2329,MNO,Control,1929,1977,48.0,Male
2330,MNO,Control,1877,1987,110.0,Male
2331,MNO,Control,1900,1981,81.0,Male
2332,MNO,Control,1878,1990,112.0,Male
2333,MNO,Control,1927,1976,49.0,Male
2334,JFK,Control,1932,1990,58.0,Male
2335,PTR,Control,1885,1986,101.0,Male
2336,ABC,Control,1911,1991,80.0,Male
2337,MNO,Control,1916,1970,54.0,Male
2338,MNO,Control,1910,1986,76.0,Male
2339,ABC,Control,1886,1986,100.0,Male
2340,ABC,Control,1914,1979,65.0,Male
2341,MNO,Control,1936,1969,33.0,Male
2342,JFK,Control,1880,1982,102.0,Male
2343,ABC,Control,1881,1984,103.0,Male
2344,PTR,Control,1908,1979,71.0,Male
2345,PTR,Control,1947,1969,22.0,Male
2346,JFK,Control,1931,1975,44.0,Male
2347,XYZ,Control,1932,1984,52.0,Male
2348,JFK,Control,1909,1982,73.0,Male
2349,MNO,Control,1926,1983,57.0,Male
2350,XYZ,Control,1871,1982,111.0,Male
2351,MNO,Control,1929,1989,60.0,Male
2352,PTR,Control,1946,1979,33.0,Male
2353,ABC,Control,1927,1984,57.0,Male
2354,MNO,Control,1944,1987,43.0,Male
2355,PTR,Control,1935,1985,50.0,Male
2356,JFK,Control,1886,1995,109.0,Male
2357,MNO,Control,1945,1994,49.0,Male
2358,PTR,Control,1879,1974,95.0,Male
2359,ABC,Control,1922,1979,57.0,Male
2360,MNO,Control,1888,1985,97.0,Male
2361,PTR,Control,1871,1977,106.0,Male
2362,MNO,Control,1914,1986,72.0,Male
2363,ABC,Control,1903,1985,82.0,Male
2364,MNO,Control,1919,1980,61.0,Male
2365,MNO,Control,1925,1991,66.0,Male
2366,PTR,Control,1876,1990,114.0,Male
2367,XYZ,Control,1886,1990,104.0,Male
2368,MNO,Control,1924,1973,49.0,Male
2369,XYZ,Control,1908,1979,71.0,Male
2370,JFK,Control,1935,1972,37.0,Male
2371,MNO,Control,1930,1995,65.0,Male
2372,XYZ,Control,1942,1972,30.0,Male
2373,JFK,Control,1933,1971,38.0,Male
2374,PTR,Control,1914,1994,80.0,Male
2375,MNO,Control,1931,1992,61.0,Male
2376,PTR,Control,1902,1991,89.0,Male
2377,JFK,Control,1904,1993,89.0,Male
2378,PTR,Control,1939,1985,46.0,Male
2379,PTR,Control,1916,1975,59.0,Male
2380,ABC,Control,1939,1994,55.0,Male
2381,JFK,Control,1941,1972,31.0,Male
2382,PTR,Control,1943,1991,48.0,Male
2383,XYZ,Control,1946,1981,35.0,Male
2384,JFK,Control,1915,1980,65.0,Male
2385,ABC,Control,1905,1969,64.0,Male
2386,MNO,Control,1925,1989,64.0,Male
2387,PTR,Control,1910,1987,77.0,Male
2388,XYZ,Control,1927,1989,62.0,Male
2389,ABC,Control,1933,1988,55.0,Male
2390,JFK,Control,1932,1986,54.0,Male
2391,PTR,Control,1910,1979,69.0,Male
2392,ABC,Control,1891,1988,97.0,Male
2393,ABC,Control,1914,1971,57.0,Male
2394,XYZ,Control,1888,1985,97.0,Male
2395,MNO,Control,1944,1980,36.0,Male
2396,MNO,Control,1908,1978,70.0,Male
2397,MNO,Control,1890,1976,86.0,Male
2398,JFK,Control,1873,1983,110.0,Male
2399,ABC,Control,1930,1973,43.0,Male
2400,JFK,Control,1929,1972,43.0,Male
2401,ABC,Control,1907,1994,87.0,Male
2402,XYZ,Control,1880,1989,109.0,Male
2403,XYZ,Control,1913,1988,75.0,Male
2404,JFK,Control,1905,1987,82.0,Male
2405,JFK,Control,1932,1989,57.0,Male
2406,XYZ,Control,1927,1972,45.0,Male
2407,PTR,Control,1909,1983,74.0,Male
2408,MNO,Control,1896,1985,89.0,Male
2409,MNO,Control,1950,1980,30.0,Male
2410,XYZ,Control,1916,1971,55.0,Male
2411,MNO,Control,1932,1978,46.0,Male
2412,PTR,Control,1888,1983,95.0,Male
2413,PTR,Control,1919,1978,59.0,Male
2414,ABC,Control,1874,1992,118.0,Male
2415,JFK,Control,1920,1991,71.0,Male
2416,MNO,Control,1949,1986,37.0,Male
2417,PTR,Control,1911,1969,58.0,Male
2418,JFK,Control,1875,1971,96.0,Male
2419,JFK,Control,1874,1989,115.0,Male
2420,ABC,Control,1911,1994,83.0,Male
2421,JFK,Control,1890,1995,105.0,Male
2422,JFK,Control,1873,1980,107.0,Male
2423,XYZ,Control,1937,1969,32.0,Male
2424,ABC,Control,1917,1971,54.0,Male
2425,ABC,Control,1903,1971,68.0,Male
2426,MNO,Control,1945,1973,28.0,Male
2427,JFK,Control,1885,1987,102.0,Male
2428,MNO,Control,1948,1993,45.0,Male
2429,PTR,Control,1905,1969,64.0,Male
2430,JFK,Control,1944,1972,28.0,Male
2431,PTR,Control,1927,1994,67.0,Male
2432,XYZ,Control,1941,1994,53.0,Male
2433,JFK,Control,1950,1972,22.0,Male
2434,MNO,Control,1903,1985,82.0,Male
2435,MNO,Control,1948,1982,34.0,Male
2436,JFK,Control,1911,1986,75.0,Male
2437,MNO,Control,1911,1995,84.0,Male
2438,JFK,Control,1907,1969,62.0,Male
2439,ABC,Control,1923,1990,67.0,Male
2440,MNO,Control,1890,1984,94.0,Male
2441,JFK,Control,1923,1971,48.0,Male
2442,JFK,Control,1923,1991,68.0,Male
2443,MNO,Control,1937,1989,52.0,Male
2444,ABC,Control,1941,1977,36.0,Male
2445,MNO,Control,1915,1991,76.0,Male
2446,JFK,Control,1904,1972,68.0,Male
2447,ABC,Control,1900,1989,89.0,Male
2448,PTR,Control,1894,1973,79.0,Male
2449,XYZ,Control,1878,1979,101.0,Male
2450,MNO,Control,1907,1989,82.0,Male
2451,JFK,Control,1901,1994,93.0,Male
2452,ABC,Control,1949,1977,28.0,Male
2453,ABC,Control,1924,1994,70.0,Male
2454,PTR,Control,1908,1971,63.0,Male
2455,MNO,Control,1925,1974,49.0,Male
2456,ABC,Control,1888,1992,104.0,Male
2457,PTR,Control,1916,1979,63.0,Male
2458,JFK,Control,1928,1977,49.0,Male
2459,PTR,Control,1919,1983,64.0,Male
2460,MNO,Control,1912,1991,79.0,Male
2461,PTR,Control,1950,1971,21.0,Male
2462,ABC,Control,1944,1969,25.0,Male
2463,ABC,Control,1928,1988,60.0,Male
2464,XYZ,Control,1925,1990,65.0,Male
2465,PTR,Control,1928,1987,59.0,Male
2466,JFK,Control,1895,1982,87.0,Male
2467,MNO,Control,1912,1985,73.0,Male
2468,XYZ,Control,1876,1990,114.0,Male
2469,PTR,Control,1918,1982,64.0,Male
2470,JFK,Control,1923,1985,62.0,Male
2471,XYZ,Control,1897,1993,96.0,Male
2472,ABC,Control,1949,1995,46.0,Male
2473,MNO,Control,1946,1982,36.0,Male
2474,PTR,Control,1934,1980,46.0,Male
2475,JFK,Control,1922,1984,62.0,Male
2476,ABC,Control,1943,1969,26.0,Male
2477,XYZ,Control,1887,1981,94.0,Male
2478,MNO,Control,1939,1974,35.0,Male
2479,XYZ,Control,1886,1985,99.0,Male
2480,XYZ,Control,1939,1980,41.0,Male
2481,JFK,Control,1902,1991,89.0,Male
2482,ABC,Control,1944,1987,43.0,Male
2483,PTR,Control,1947,1974,27.0,Male
2484,JFK,Control,1889,1975,86.0,Male
2485,MNO,Control,1917,1969,52.0,Male
2486,XYZ,Control,1949,1969,20.0,Male
2487,MNO,Control,1918,1973,55.0,Male
2488,JFK,Control,1943,1974,31.0,Male
2489,JFK,Control,1926,1984,58.0,Male
2490,PTR,Control,1910,1993,83.0,Male
2491,XYZ,Control,1903,1984,81.0,Male
2492,JFK,Control,1895,1982,87.0,Male
2493,MNO,Control,1937,1969,32.0,Male
2494,PTR,Control,1911,1981,70.0,Male
2495,MNO,Control,1920,1988,68.0,Male
2496,XYZ,Control,1919,1978,59.0,Male
2497,PTR,Control,1925,1992,67.0,Male
2498,PTR,Control,1943,1978,35.0,Male
2499,PTR,Control,1949,1977,28.0,Male
2500,ABC,Control,1913,1981,68.0,Male
2501,PTR,Control,1941,1971,30.0,Male
2502,MNO,Control,1937,1995,58.0,Male
2503,MNO,Control,1925,1986,61.0,Male
2504,XYZ,Control,1948,1988,40.0,Male
2505,JFK,Control,1894,1970,76.0,Male
2506,JFK,Control,1885,1985,100.0,Male
2507,ABC,Control,1942,1987,45.0,Male
2508,PTR,Control,1915,1991,76.0,Male
2509,ABC,Control,1942,1981,39.0,Male
2510,XYZ,Control,1945,1981,36.0,Male
2511,XYZ,Control,1879,1969,90.0,Male
2512,JFK,Control,1944,1970,26.0,Male
2513,XYZ,Control,1916,1969,53.0,Male
2514,PTR,Control,1920,1992,72.0,Male
2515,MNO,Control,1928,1973,45.0,Male
2516,XYZ,Control,1946,1992,46.0,Male
2517,ABC,Control,1873,1971,98.0,Male
2518,PTR,Control,1918,1975,57.0,Male
2519,XYZ,Control,1932,1992,60.0,Male
2520,XYZ,Control,1935,1990,55.0,Male
2521,PTR,Control,1933,1981,48.0,Male
2522,XYZ,Control,1887,1991,104.0,Male
2523,MNO,Control,1904,1986,82.0,Male
2524,JFK,Control,1909,1992,83.0,Male
2525,PTR,Control,1939,1989,50.0,Male
2526,ABC,Control,1902,1975,73.0,Male
2527,XYZ,Control,1896,1969,73.0,Male
2528,JFK,Control,1948,1973,25.0,Male
2529,ABC,Control,1871,1985,114.0,Male
2530,ABC,Control,1950,1976,26.0,Male
2531,MNO,Control,1932,1983,51.0,Male
2532,JFK,Control,1941,1988,47.0,Male
2533,PTR,Control,1903,1972,69.0,Male
2534,JFK,Control,1872,1970,98.0,Male
2535,JFK,Control,1935,1973,38.0,Male
2536,ABC,Control,1941,1969,28.0,Male
2537,MNO,Control,1936,1993,57.0,Male
2538,MNO,Control,1888,1973,85.0,Male
2539,JFK,Control,1936,1974,38.0,Male
2540,JFK,Control,1937,1970,33.0,Male
2541,XYZ,Control,1930,1994,64.0,Male
2542,ABC,Control,1937,1994,57.0,Male
2543,PTR,Control,1942,1969,27.0,Male
2544,PTR,Control,1928,1972,44.0,Male
2545,MNO,Control,1882,1975,93.0,Male
2546,ABC,Control,1919,1990,71.0,Male
2547,MNO,Control,1881,1994,113.0,Male
2548,PTR,Control,1913,1969,56.0,Male
2549,JFK,Control,1913,1969,56.0,Male
2550,ABC,Control,1879,1976,97.0,Male
2551,ABC,Control,1908,1988,80.0,Male
2552,XYZ,Control,1885,1984,99.0,Male
2553,JFK,Control,1940,1989,49.0,Male
2554,JFK,Control,1948,1981,33.0,Male
2555,MNO,Control,1880,1991,111.0,Male
2556,ABC,Control,1948,1992,44.0,Male
2557,MNO,Control,1921,1994,73.0,Male
2558,JFK,Control,1904,1991,87.0,Male
2559,XYZ,Control,1881,1986,105.0,Male
2560,ABC,Control,1920,1988,68.0,Male
2561,JFK,Control,1939,1978,39.0,Male
2562,XYZ,Control,1934,1980,46.0,Male
2563,PTR,Control,1877,1969,92.0,Male
2564,JFK,Control,1880,1978,98.0,Male
2565,PTR,Control,1912,1977,65.0,Male
2566,MNO,Control,1903,1971,68.0,Male
2567,PTR,Control,1898,1987,89.0,Male
2568,JFK,Control,1902,1994,92.0,Male
2569,PTR,Control,1939,1977,38.0,Male
2570,ABC,Control,1947,1978,31.0,Male
2571,JFK,Control,1913,1987,74.0,Male
2572,XYZ,Control,1945,1984,39.0,Male
2573,PTR,Control,1906,1992,86.0,Male
2574,ABC,Control,1918,1986,68.0,Male
2575,MNO,Control,1897,1982,85.0,Male
2576,MNO,Control,1929,1971,42.0,Male
2577,PTR,Control,1949,1970,21.0,Male
2578,MNO,Control,1927,1969,42.0,Male
2579,XYZ,Control,1909,1986,77.0,Male
2580,JFK,Control,1930,1992,62.0,Male
2581,ABC,Control,1886,1977,91.0,Male
2582,PTR,Control,1944,1981,37.0,Male
2583,MNO,Control,1920,1970,50.0,Male
2584,JFK,Control,1916,1975,59.0,Male
2585,XYZ,Control,1926,1984,58.0,Male
2586,MNO,Control,1928,1989,61.0,Male
2587,MNO,Control,1880,1987,107.0,Male
2588,ABC,Control,1932,1993,61.0,Male
2589,XYZ,Control,1899,1983,84.0,Male
2590,XYZ,Control,1934,1990,56.0,Male
2591,PTR,Control,1941,1979,38.0,Male
2592,ABC,Control,1939,1969,30.0,Male
2593,PTR,Control,1923,1989,66.0,Male
2594,ABC,Control,1921,1975,54.0,Male
2595,XYZ,Control,1888,1988,100.0,Male
2596,ABC,Control,1938,1976,38.0,Male
2597,ABC,Control,1901,1978,77.0,Male
2598,ABC,Control,1919,1973,54.0,Male
2599,JFK,Control,1902,1977,75.0,Male
2600,JFK,Control,1887,1993,106.0,Male
2601,XYZ,Control,1929,1993,64.0,Male
2602,ABC,Control,1878,1969,91.0,Male
2603,XYZ,Control,1936,1970,34.0,Male
2604,JFK,Control,1905,1987,82.0,Male
2605,ABC,Control,1870,1982,112.0,Male
2606,PTR,Control,1920,1988,68.0,Male
2607,JFK,Control,1877,1978,101.0,Male
2608,JFK,Control,1902,1977,75.0,Male
2609,JFK,Control,1934,1978,44.0,Male
2610,ABC,Control,1879,1974,95.0,Male
2611,MNO,Control,1942,1985,43.0,Male
2612,PTR,Control,1870,1993,123.0,Male
2613,PTR,Control,1899,1974,75.0,Male
2614,XYZ,Control,1936,1972,36.0,Male
2615,ABC,Control,1905,1988,83.0,Male
2616,JFK,Control,1884,1971,87.0,Male
2617,MNO,Control,1909,1991,82.0,Male
2618,ABC,Control,1901,1987,86.0,Male
2619,ABC,Control,1942,1986,44.0,Male
2620,MNO,Control,1905,1994,89.0,Male
2621,JFK,Control,1939,1992,53.0,Male
2622,ABC,Control,1945,1972,27.0,Male
2623,PTR,Control,1915,1976,61.0,Male
2624,PTR,Control,1946,1985,39.0,Male
2625,MNO,Control,1910,1973,63.0,Male
2626,JFK,Control,1949,1981,32.0,Male
2627,MNO,Control,1882,1993,111.0,Male
2628,ABC,Control,1932,1969,37.0,Male
2629,PTR,Control,1919,1995,76.0,Male
2630,XYZ,Control,1911,1981,70.0,Male
2631,MNO,Control,1929,1972,43.0,Male
2632,XYZ,Control,1933,1990,57.0,Male
2633,XYZ,Control,1870,1994,124.0,Male
2634,PTR,Control,1891,1992,101.0,Male
2635,MNO,Control,1934,1982,48.0,Male
2636,XYZ,Control,1931,1971,40.0,Male
2637,ABC,Control,1949,1973,24.0,Male
2638,JFK,Control,1937,1975,38.0,Male
2639,JFK,Control,1948,1969,21.0,Male
2640,PTR,Control,1933,1991,58.0,Male
2641,MNO,Control,1904,1980,76.0,Male
2642,MNO,Control,1884,1979,95.0,Male
2643,JFK,Control,1938,1992,54.0,Male
2644,ABC,Control,1930,1976,46.0,Male
2645,JFK,Control,1877,1993,116.0,Male
2646,JFK,Control,1909,1974,65.0,Male
2647,MNO,Control,1948,1990,42.0,Male
2648,XYZ,Control,1920,1970,50.0,Male
2649,ABC,Control,1915,1987,72.0,Male
2650,MNO,Control,1917,1988,71.0,Male
2651,JFK,Control,1895,1988,93.0,Male
2652,XYZ,Control,1910,1992,82.0,Male
2653,ABC,Control,1910,1982,72.0,Male
2654,PTR,Control,1877,1969,92.0,Male
2655,ABC,Control,1937,1978,41.0,Male
2656,ABC,Control,1913,1984,71.0,Male
2657,JFK,Control,1941,1972,31.0,Male
2658,JFK,Control,1942,1995,53.0,Male
2659,PTR,Control,1896,1979,83.0,Male
2660,PTR,Control,1930,1984,54.0,Male
2661,PTR,Control,1918,1995,77.0,Male
2662,MNO,Control,1944,1988,44.0,Male
2663,MNO,Control,1896,1969,73.0,Male
2664,JFK,Control,1932,1984,52.0,Male
2665,JFK,Control,1927,1987,60.0,Male
2666,PTR,Control,1903,1989,86.0,Male
2667,MNO,Control,1888,1990,102.0,Male
2668,XYZ,Control,1930,1977,47.0,Male
2669,MNO,Control,1936,1977,41.0,Male
2670,JFK,Control,1905,1977,72.0,Male
2671,MNO,Control,1930,1995,65.0,Male
2672,JFK,Control,1912,1985,73.0,Male
2673,PTR,Control,1934,1980,46.0,Male
2674,PTR,Control,1894,1993,99.0,Male
2675,PTR,Control,1944,1981,37.0,Male
2676,XYZ,Control,1903,1976,73.0,Male
2677,XYZ,Control,1910,1984,74.0,Male
2678,JFK,Control,1878,1986,108.0,Male
2679,ABC,Control,1885,1995,110.0,Male
2680,XYZ,Control,1921,1969,48.0,Male
2681,JFK,Control,1901,1969,68.0,Male
2682,MNO,Control,1941,1980,39.0,Male
2683,PTR,Control,1872,1974,102.0,Male
2684,PTR,Control,1910,1977,67.0,Male
2685,PTR,Control,1907,1991,84.0,Male
2686,JFK,Control,1873,1973,100.0,Male
2687,PTR,Control,1886,1995,109.0,Male
2688,XYZ,Control,1913,1984,71.0,Male
2689,MNO,Control,1919,1986,67.0,Male
2690,PTR,Control,1912,1985,73.0,Male
2691,JFK,Control,1922,1986,64.0,Male
2692,MNO,Control,1926,1969,43.0,Male
2693,PTR,Control,1871,1987,116.0,Male
2694,ABC,Control,1917,1990,73.0,Male
2695,PTR,Control,1949,1976,27.0,Male
2696,XYZ,Control,1921,1971,50.0,Male
2697,MNO,Control,1932,1994,62.0,Male
2698,XYZ,Control,1905,1993,88.0,Male
2699,ABC,Control,1938,1994,56.0,Male
2700,ABC,Control,1938,1973,35.0,Male
2701,XYZ,Control,1921,1991,70.0,Male
2702,MNO,Control,1949,1976,27.0,Male
2703,ABC,Control,1886,1987,101.0,Male
2704,ABC,Control,1872,1986,114.0,Male
2705,PTR,Control,1937,1986,49.0,Male
2706,JFK,Control,1940,1989,49.0,Male
2707,ABC,Control,1886,1969,83.0,Male
2708,MNO,Control,1901,1983,82.0,Male
2709,MNO,Control,1872,1986,114.0,Male
2710,PTR,Control,1903,1993,90.0,Male
2711,MNO,Control,1938,1975,37.0,Male
2712,PTR,Control,1921,1984,63.0,Male
2713,ABC,Control,1908,1984,76.0,Male
2714,ABC,Control,1910,1983,73.0,Male
2715,ABC,Control,1870,1974,104.0,Male
2716,ABC,Control,1904,1977,73.0,Male
2717,JFK,Control,1930,1975,45.0,Male
2718,JFK,Control,1949,1982,33.0,Male
2719,ABC,Control,1942,1979,37.0,Male
2720,MNO,Control,1873,1989,116.0,Male
2721,PTR,Control,1945,1984,39.0,Male
2722,XYZ,Control,1938,1993,55.0,Male
2723,PTR,Control,1938,1974,36.0,Male
2724,XYZ,Control,1917,1990,73.0,Male
2725,XYZ,Control,1912,1995,83.0,Male
2726,ABC,Control,1904,1984,80.0,Male
2727,XYZ,Control,1879,1988,109.0,Male
2728,ABC,Control,1897,1984,87.0,Male
2729,JFK,Control,1899,1980,81.0,Male
2730,MNO,Control,1919,1985,66.0,Male
2731,XYZ,Control,1936,1973,37.0,Male
2732,MNO,Control,1918,1995,77.0,Male
2733,ABC,Control,1878,1993,115.0,Male
2734,XYZ,Control,1948,1981,33.0,Male
2735,PTR,Control,1947,1976,29.0,Male
2736,JFK,Control,1938,1992,54.0,Male
2737,JFK,Control,1950,1973,23.0,Male
2738,XYZ,Control,1923,1980,57.0,Male
2739,JFK,Control,1948,1977,29.0,Male
2740,PTR,Control,1880,1971,91.0,Male
2741,MNO,Control,1909,1971,62.0,Male
